customer_id,persona,month,salary,other_credit,total_credit,total_debit,emi,balance
2932,saver,7,135261.54,23.45,135284.99,47821.84,811,602883.87
2932,saver,8,131864.94,4279.01,136143.95,48120.33,811,690907.49
2932,saver,9,142683.76,3236.52,145920.28,51517.55,811,785310.22
2932,saver,10,130359.77,3999.56,134359.32,66144.15,811,853525.4
2932,saver,11,142097.21,4062.97,146160.18,64475.44,811,935210.13
2932,saver,12,139333.02,3351.93,142684.95,50393.29,811,1027501.79
2932,saver,13,146738.84,3661.4,150400.24,53074.31,811,1124827.72
2932,saver,14,147011.42,1552.34,148563.76,52436.15,811,1220955.33
2932,saver,15,138814.37,21.92,138836.29,49055.9,811,1310735.72
2932,saver,16,140662.16,1313.69,141975.84,50146.88,811,1402564.68
2932,saver,17,139423.45,808.01,140231.47,49540.72,811,1493255.43
2932,saver,18,145916.43,2112.83,148029.26,52250.41,811,1589034.28
2932,saver,19,146446.01,2370.1,148816.1,80239.65,811,1657610.74
2932,saver,20,137803.82,4759.44,142563.26,50351.0,811,1749823.0
2932,saver,21,148369.86,1267.69,149637.55,52809.28,811,1846651.27
2932,saver,22,143787.28,2917.2,146704.48,79592.6,811,1913763.14
2932,saver,23,146593.97,1270.8,147864.77,68297.99,811,1993329.92
2932,saver,24,143379.69,1603.28,144982.97,51191.84,811,2087121.05
2933,saver,1,92077.83,4662.31,96740.14,46794.12,754,85348.01
2933,saver,2,92745.07,3119.65,95864.72,46377.5,754,134835.24
2933,saver,3,87096.44,42.28,87138.71,42224.66,754,179749.29
2933,saver,4,90446.75,1018.69,91465.44,44283.81,754,226930.92
2933,saver,5,92959.93,4972.64,97932.57,47361.62,754,277501.86
2933,saver,6,88293.83,128.47,88422.3,42835.54,754,323088.63
2933,saver,7,90258.58,2487.87,92746.45,69946.3,754,345888.78
2933,saver,8,88763.8,3431.43,92195.23,44631.13,754,393452.88
2933,saver,9,86926.15,2840.02,89766.17,43475.11,754,439743.95
2933,saver,10,91007.57,3007.74,94015.31,72160.09,754,461599.17
2933,saver,11,90992.15,324.5,91316.65,58792.4,754,494123.42
2933,saver,12,95587.01,4688.44,100275.44,48476.63,754,545922.23
2933,saver,13,96152.51,540.86,96693.37,46771.87,754,595843.73
2933,saver,14,95563.51,4285.45,99848.96,48273.66,754,647419.03
2933,saver,15,96996.27,1978.53,98974.81,47857.64,754,698536.2
2933,saver,16,96672.37,2456.68,99129.05,47931.04,754,749734.21
2933,saver,17,95138.28,139.65,95277.93,46098.24,754,798913.9
2933,saver,18,92167.46,3878.74,96046.19,46463.87,754,848496.23
2933,saver,19,92322.05,1678.57,94000.62,45490.35,754,897006.5
2933,saver,20,91109.37,1304.1,92413.46,67826.61,754,921593.36
2933,saver,21,98767.56,2712.3,101479.85,49049.83,754,974023.39
2933,saver,22,90778.74,4526.89,95305.63,69223.91,754,1000105.1
2933,saver,23,98885.48,1191.35,100076.82,69878.92,754,1030303.0
2933,saver,24,104073.8,4228.43,108302.23,52296.7,754,1086308.53
2934,volatile,1,77840.31,1077.76,78918.07,61545.26,14157,31385.81
2934,volatile,2,67565.94,4117.22,71683.15,57200.88,14157,45868.08
2934,volatile,3,121592.66,1020.81,122613.47,87783.22,14157,80698.34
2934,volatile,4,99613.67,2175.06,101788.73,75278.5,14157,107208.57
2934,volatile,5,122756.26,2856.69,125612.95,134946.55,14157,97874.97
2934,volatile,6,120202.42,1282.81,121485.24,131049.61,14157,88310.59
2934,volatile,7,125920.12,162.97,126083.08,89866.63,14157,124527.04
2934,volatile,8,121229.7,2639.91,123869.61,88537.5,14157,159859.15
2934,volatile,9,84961.38,2589.63,87551.02,66729.12,14157,180681.05
2934,volatile,10,125817.36,1070.83,126888.19,108091.58,14157,199477.65
2934,volatile,11,122007.59,2217.7,124225.29,111044.04,14157,212658.9
2934,volatile,12,129734.4,4122.95,133857.36,94534.88,14157,251981.38
2934,volatile,13,135306.84,3412.69,138719.53,97454.49,14157,293246.42
2934,volatile,14,92626.72,1230.62,93857.35,70515.91,14157,316587.85
2934,volatile,15,128333.42,2037.73,130371.15,92441.51,14157,354517.5
2934,volatile,16,133898.45,1070.36,134968.81,95202.28,14157,394284.03
2934,volatile,17,92212.92,4727.43,96940.35,72367.17,14157,418857.21
2934,volatile,18,73673.84,4753.51,78427.35,91122.87,14157,406161.69
2934,volatile,19,133392.86,569.43,133962.29,94597.89,14157,445526.09
2934,volatile,20,133015.64,4555.86,137571.5,96765.13,14157,486332.46
2934,volatile,21,134401.56,2310.15,136711.71,96248.85,14157,526795.32
2934,volatile,22,104209.59,2251.71,106461.3,93943.98,14157,539312.64
2934,volatile,23,128345.63,3190.7,131536.32,119729.64,14157,551119.33
2934,volatile,24,132713.07,2678.99,135392.06,95456.43,14157,591054.96
2935,saver,1,50891.59,3574.92,54466.51,25426.83,3076,51657.68
2935,saver,2,54339.21,3832.98,58172.19,26947.49,3076,82882.39
2935,saver,3,53074.2,1471.55,54545.75,25459.34,3076,111968.79
2935,saver,4,52462.84,537.01,52999.85,24824.97,3076,140143.67
2935,saver,5,53889.7,2777.12,56666.82,26329.74,3076,170480.75
2935,saver,6,51182.1,1407.47,52589.57,24656.61,3076,198413.71
2935,saver,7,52551.53,750.68,53302.21,40385.77,3076,211330.15
2935,saver,8,55171.57,3351.17,58522.75,27091.34,3076,242761.56
2935,saver,9,50789.53,550.74,51340.27,37712.51,3076,256389.32
2935,saver,10,52923.49,3299.14,56222.62,34141.97,3076,278469.98
2935,saver,11,51162.39,2223.99,53386.38,34639.85,3076,297216.51
2935,saver,12,55639.13,66.89,55706.02,25935.47,3076,326987.06
2935,saver,13,54228.46,2079.12,56307.58,26182.33,3076,357112.31
2935,saver,14,56064.67,4293.19,60357.86,27844.4,3076,389625.78
2935,saver,15,53852.37,4412.85,58265.22,26985.66,3076,420905.34
2935,saver,16,53794.8,184.04,53978.84,25226.71,3076,449657.48
2935,saver,17,55636.26,3694.3,59330.56,27422.83,3076,481565.2
2935,saver,18,53340.3,3269.67,56609.97,26306.41,3076,511868.76
2935,saver,19,54484.7,4133.6,58618.3,41658.31,3076,528828.75
2935,saver,20,56021.77,4532.3,60554.07,27924.91,3076,561457.9
2935,saver,21,54054.4,936.27,54990.66,25641.92,3076,590806.65
2935,saver,22,57835.19,3817.31,61652.5,38451.86,3076,614007.29
2935,saver,23,52856.71,3928.63,56785.34,37703.0,3076,633089.64
2935,saver,24,60231.11,2031.9,62263.0,28626.19,3076,666726.45
2936,saver,1,39023.97,3440.48,42464.45,22102.2,975,67325.25
2936,saver,2,36975.77,3508.69,40484.46,21117.1,975,86692.6
2936,saver,3,39561.82,3583.33,43145.15,22440.87,975,107396.88
2936,saver,4,39333.54,2945.62,42279.16,22010.02,975,127666.03
2936,saver,5,39673.28,4723.56,44396.84,23063.62,975,148999.25
2936,saver,6,37340.96,2713.82,40054.77,30686.1,975,158367.92
2936,saver,7,39875.65,3950.93,43826.57,22779.89,975,179414.6
2936,saver,8,36731.94,2916.82,39648.77,20701.32,975,198362.04
2936,saver,9,39974.88,4255.02,44229.89,22980.56,975,219611.38
2936,saver,10,39541.4,4853.45,44394.85,33244.95,975,230761.27
2936,saver,11,39521.83,1695.0,41216.83,33661.35,975,238316.75
2936,saver,12,41027.65,4041.8,45069.46,23398.26,975,259987.94
2936,saver,13,38321.27,2974.93,41296.2,21520.97,975,279763.18
2936,saver,14,39814.57,4049.6,43864.17,22798.6,975,300828.75
2936,saver,15,39694.94,4131.17,43826.11,39844.0,975,304810.86
2936,saver,16,39973.33,703.14,40676.47,21212.63,975,324274.69
2936,saver,17,40724.91,947.79,41672.69,21708.28,975,344239.1
2936,saver,18,39833.28,4745.56,44578.84,23154.17,975,365663.78
2936,saver,19,39297.82,1794.75,41092.57,21419.65,975,385336.69
2936,saver,20,39337.8,4015.18,43352.98,22544.27,975,406145.4
2936,saver,21,40137.13,385.61,40522.74,21136.15,975,425531.99
2936,saver,22,40532.68,2908.08,43440.76,33159.85,975,435812.9
2936,saver,23,39551.38,3813.12,43364.5,33477.79,975,445699.61
2936,saver,24,43408.33,1614.66,45022.99,23375.15,975,467347.45
2937,debt_heavy,1,125589.45,3438.71,129028.16,119553.34,16405,50630.81
2937,debt_heavy,2,130420.13,2323.3,132743.43,122523.43,16405,60850.81
2937,debt_heavy,3,122771.93,3830.58,126602.51,117614.22,16405,69839.1
2937,debt_heavy,4,129272.53,2661.67,131934.2,121876.51,16405,79896.79
2937,debt_heavy,5,128158.21,975.99,129134.2,119638.12,16405,89392.87
2937,debt_heavy,6,126585.85,599.94,127185.79,186019.28,16405,30559.38
2937,debt_heavy,7,129549.01,4560.69,134109.71,123615.66,16405,41053.42
2937,debt_heavy,8,122561.12,2680.25,125241.36,116526.09,16405,49768.69
2937,debt_heavy,9,119886.26,62.52,119948.78,112295.07,16405,57422.41
2937,debt_heavy,10,120640.45,4915.27,125555.72,170202.99,16405,12775.15
2937,debt_heavy,11,122077.65,3545.24,125622.88,161411.38,16405,-23013.35
2937,debt_heavy,12,136638.97,4424.08,141063.05,129174.34,16405,-11124.64
2937,debt_heavy,13,131512.0,3463.59,134975.58,124307.87,16405,-456.93
2937,debt_heavy,14,132058.96,3045.01,135103.97,124410.5,16405,10236.54
2937,debt_heavy,15,135554.82,3331.39,138886.21,127434.12,16405,21688.63
2937,debt_heavy,16,131447.02,929.03,132376.05,122229.73,16405,31834.94
2937,debt_heavy,17,124810.95,943.44,125754.38,116936.21,16405,40653.12
2937,debt_heavy,18,127621.17,126.56,127747.73,118529.74,16405,49871.11
2937,debt_heavy,19,128140.3,3907.98,132048.28,121967.71,16405,59951.68
2937,debt_heavy,20,137104.07,1676.7,138780.78,127349.83,16405,71382.62
2937,debt_heavy,21,133962.18,3154.54,137116.72,126019.54,16405,82479.8
2937,debt_heavy,22,124900.89,1428.43,126329.32,157938.02,16405,50871.1
2937,debt_heavy,23,132745.4,2156.96,134902.35,185807.3,16405,-33.85
2937,debt_heavy,24,138751.17,4652.39,143403.56,131045.4,16405,12324.31
2938,stable,1,111030.39,4555.59,115585.98,66883.02,2265,56488.95
2938,stable,2,105160.12,149.19,105309.31,61137.88,2265,100660.38
2938,stable,3,104830.82,2340.38,107171.19,62178.76,2265,145652.81
2938,stable,4,105589.36,3429.02,109018.38,63211.43,2265,191459.77
2938,stable,5,113067.89,4086.64,117154.54,67759.92,2265,240854.38
2938,stable,6,104584.05,3373.15,107957.2,62618.17,2265,286193.41
2938,stable,7,104935.1,2378.89,107313.98,62258.59,2265,331248.8
2938,stable,8,112814.92,3083.81,115898.73,67057.87,2265,380089.67
2938,stable,9,112745.22,4587.96,117333.18,67859.79,2265,429563.05
2938,stable,10,110231.8,3857.65,114089.45,86272.54,2265,457379.96
2938,stable,11,112494.18,2446.63,114940.81,99538.58,2265,472782.19
2938,stable,12,114627.53,4000.18,118627.71,68583.5,2265,522826.41
2938,stable,13,111640.6,2454.5,114095.1,66049.55,2265,570871.96
2938,stable,14,108670.8,106.01,108776.8,63076.37,2265,616572.39
2938,stable,15,115202.42,2916.93,118119.35,68299.3,2265,666392.44
2938,stable,16,117295.34,1187.15,118482.49,68502.31,2265,716372.62
2938,stable,17,118681.8,2218.47,120900.27,69853.96,2265,767418.93
2938,stable,18,113473.52,632.0,114105.52,66055.38,2265,815469.07
2938,stable,19,111975.17,2087.5,114062.67,66031.42,2265,863500.32
2938,stable,20,117149.59,3209.58,120359.17,69551.46,2265,914308.02
2938,stable,21,117049.4,1360.76,118410.16,68461.88,2265,964256.31
2938,stable,22,117117.25,2579.89,119697.14,91473.1,2265,992480.35
2938,stable,23,111300.32,1441.11,112741.43,101199.42,2265,1004022.37
2938,stable,24,120277.98,2067.44,122345.43,70661.87,2265,1055705.92
2939,overspender,1,129468.32,3406.06,132874.38,117455.52,7235,48554.86
2939,overspender,2,129311.56,1126.3,130437.86,115434.4,7235,63558.32
2939,overspender,3,122663.04,4127.54,126790.57,112408.94,7235,77939.94
2939,overspender,4,119325.27,1412.5,120737.77,107388.09,7235,91289.62
2939,overspender,5,127592.28,2483.7,130075.97,115134.21,7235,106231.38
2939,overspender,6,127762.24,4529.23,132291.47,116971.99,7235,121550.86
2939,overspender,7,120007.58,2609.65,122617.23,108947.12,7235,135220.97
2939,overspender,8,126654.49,453.9,127108.39,112672.58,7235,149656.79
2939,overspender,9,117752.13,2410.57,120162.7,106911.06,7235,162908.42
2939,overspender,10,122086.75,1879.16,123965.91,150282.94,7235,136591.39
2939,overspender,11,120601.76,4562.32,125164.08,160330.89,7235,101424.58
2939,overspender,12,123944.33,4663.54,128607.87,113916.41,7235,116116.04
2939,overspender,13,124606.37,3610.97,128217.33,113592.46,7235,130740.91
2939,overspender,14,135657.68,4624.98,140282.66,123600.76,7235,147422.82
2939,overspender,15,129653.12,1172.85,130825.97,115756.34,7235,162492.44
2939,overspender,16,127967.24,2395.95,130363.19,115372.46,7235,177483.17
2939,overspender,17,128335.72,3971.55,132307.27,116985.1,7235,192805.34
2939,overspender,18,129406.31,3650.02,133056.33,117606.45,7235,208255.23
2939,overspender,19,131277.06,809.09,132086.16,116801.68,7235,223539.7
2939,overspender,20,125761.97,3234.45,128996.42,114238.71,7235,238297.4
2939,overspender,21,125974.97,1282.78,127257.75,112796.47,7235,252758.68
2939,overspender,22,132127.81,2293.27,134421.08,183618.45,7235,203561.31
2939,overspender,23,127911.99,3165.05,131077.04,175756.16,7235,158882.19
2939,overspender,24,129384.93,536.23,129921.17,115005.8,7235,173797.56
2940,saver,1,85004.42,2380.24,87384.65,44553.56,2113,60533.09
2940,saver,2,85860.49,597.04,86457.54,44103.28,2113,102887.35
2940,saver,3,83865.78,4887.09,88752.87,45218.07,2113,146422.15
2940,saver,4,82910.43,2756.03,85666.46,43719.08,2113,188369.54
2940,saver,5,80001.75,3056.35,83058.1,42452.26,2113,228975.38
2940,saver,6,82421.65,1977.66,84399.32,43103.65,2113,270271.04
2940,saver,7,86101.35,4587.57,90688.93,46158.36,2113,314801.6
2940,saver,8,81892.88,360.22,82253.1,42061.29,2113,354993.41
2940,saver,9,85241.91,3495.83,88737.74,45210.72,2113,398520.43
2940,saver,10,86205.3,2998.77,89204.07,64660.38,2113,423064.12
2940,saver,11,84104.08,1054.45,85158.53,58035.43,2113,450187.22
2940,saver,12,87976.66,4402.98,92379.64,46979.5,2113,495587.36
2940,saver,13,90851.93,222.31,91074.24,46345.5,2113,540316.1
2940,saver,14,91832.69,1859.4,93692.09,47616.93,2113,586391.27
2940,saver,15,89317.13,267.49,89584.62,45622.03,2113,630353.86
2940,saver,16,84876.84,188.66,85065.5,43427.2,2113,671992.16
2940,saver,17,91135.69,4210.08,95345.77,48420.08,2113,718917.85
2940,saver,18,87631.85,4679.33,92311.18,46946.25,2113,764282.78
2940,saver,19,92205.57,2786.03,94991.6,48248.07,2113,811026.32
2940,saver,20,90310.08,4729.97,95040.05,48271.59,2113,857794.77
2940,saver,21,86334.42,2488.4,88822.82,45252.04,2113,901365.55
2940,saver,22,86717.63,3579.03,90296.66,68625.6,2113,923036.61
2940,saver,23,84115.96,4478.15,88594.11,66830.63,2113,944800.09
2940,saver,24,90435.25,1072.64,91507.89,46556.11,2113,989751.87
2941,volatile,1,30959.3,3180.69,34139.99,26483.47,5862,25332.52
2941,volatile,2,31755.48,1048.69,32804.17,25676.6,5862,32460.09
2941,volatile,3,33116.46,4429.2,37545.66,28540.59,5862,41465.16
2941,volatile,4,32738.5,4686.47,37424.97,28467.69,5862,50422.44
2941,volatile,5,31359.93,4347.07,35707.0,27429.99,5862,58699.45
2941,volatile,6,33097.44,4413.26,37510.7,28519.47,5862,67690.68
2941,volatile,7,31466.05,613.15,32079.2,25238.7,5862,74531.18
2941,volatile,8,31933.38,3712.82,35646.21,27393.27,5862,82784.12
2941,volatile,9,33399.2,2428.32,35827.52,27502.79,5862,91108.85
2941,volatile,10,32501.17,2628.06,35129.23,38415.51,5862,87822.58
2941,volatile,11,32582.33,2718.51,35300.84,38446.42,5862,84677.0
2941,volatile,12,35103.34,2301.67,37405.01,28455.63,5862,93626.37
2941,volatile,13,34240.67,1238.58,35479.25,27292.42,5862,101813.2
2941,volatile,14,32903.59,1815.63,34719.22,26833.35,5862,109699.08
2941,volatile,15,35339.58,542.83,35882.42,27535.95,5862,118045.55
2941,volatile,16,32479.21,2383.06,34862.28,26919.75,5862,125988.08
2941,volatile,17,33763.53,4762.92,38526.45,29133.01,5862,135381.51
2941,volatile,18,34149.63,4012.18,38161.81,28912.76,5862,144630.56
2941,volatile,19,34873.87,557.37,35431.25,43925.16,5862,136136.65
2941,volatile,20,33988.23,3115.35,37103.58,28273.56,5862,144966.67
2941,volatile,21,33872.08,232.98,34105.06,26462.37,5862,152609.36
2941,volatile,22,33499.53,2349.3,35848.83,40354.21,5862,148103.98
2941,volatile,23,32593.82,4729.76,37323.58,33550.45,5862,151877.11
2941,volatile,24,35571.81,2313.61,37885.43,28745.82,5862,161016.72
2942,debt_heavy,1,97630.28,1976.46,99606.74,97748.42,12733,7865.32
2942,debt_heavy,2,89069.32,1550.59,90619.9,68102.39,12733,30382.83
2942,debt_heavy,3,89172.25,4375.07,93547.32,101529.38,12733,22400.77
2942,debt_heavy,4,94994.66,161.77,95156.43,70874.24,12733,46682.96
2942,debt_heavy,5,97158.04,4224.23,101382.26,74678.27,12733,73386.96
2942,debt_heavy,6,93031.89,3536.28,96568.16,71736.82,12733,98218.3
2942,debt_heavy,7,93085.37,1209.99,94295.37,70348.13,12733,122165.54
2942,debt_heavy,8,93561.43,4925.29,98486.72,72909.07,12733,147743.19
2942,debt_heavy,9,88940.48,639.99,89580.47,67467.29,12733,169856.37
2942,debt_heavy,10,92079.64,2796.62,94876.26,101382.13,12733,163350.5
2942,debt_heavy,11,95566.97,411.42,95978.39,88200.4,12733,171128.49
2942,debt_heavy,12,97836.91,837.21,98674.12,73023.57,12733,196779.04
2942,debt_heavy,13,95269.82,4654.06,99923.87,73787.18,12733,222915.73
2942,debt_heavy,14,95213.82,197.0,95410.82,90965.31,12733,227361.24
2942,debt_heavy,15,95202.64,2822.07,98024.71,72626.78,12733,252759.17
2942,debt_heavy,16,93685.33,1352.4,95037.73,93641.22,12733,254155.68
2942,debt_heavy,17,93750.1,2154.08,95904.19,71331.13,12733,278728.74
2942,debt_heavy,18,102597.2,4286.91,106884.11,78039.94,12733,307572.92
2942,debt_heavy,19,102594.17,132.73,102726.91,125685.66,12733,284614.16
2942,debt_heavy,20,101292.7,326.93,101619.63,74823.3,12733,311410.49
2942,debt_heavy,21,99310.36,3570.91,102881.27,116515.37,12733,297776.4
2942,debt_heavy,22,99387.67,4349.65,103737.32,108225.15,12733,293288.57
2942,debt_heavy,23,95830.06,4099.29,99929.35,87118.14,12733,306099.78
2942,debt_heavy,24,101195.13,2933.48,104128.61,76356.3,12733,333872.09
2943,overspender,1,89735.42,3880.64,93616.06,83329.21,3402,54040.85
2943,overspender,2,89594.18,2098.86,91693.04,81687.38,3402,64046.51
2943,overspender,3,83482.33,4797.5,88279.83,78773.26,3402,73553.08
2943,overspender,4,83565.06,2658.86,86223.93,107459.12,3402,52317.89
2943,overspender,5,83739.76,4720.93,88460.69,118607.45,3402,22171.13
2943,overspender,6,86440.4,894.66,87335.06,77966.63,3402,31539.56
2943,overspender,7,83784.88,2072.06,85856.94,76704.66,3402,40691.84
2943,overspender,8,82604.12,2188.7,84792.82,75796.13,3402,49688.53
2943,overspender,9,82415.23,4445.03,86860.26,77561.27,3402,58987.53
2943,overspender,10,85523.1,4963.4,90486.51,101485.82,3402,47988.22
2943,overspender,11,83353.23,2474.61,85827.84,118183.24,3402,15632.82
2943,overspender,12,89511.32,1461.63,90972.94,81072.58,3402,25533.18
2943,overspender,13,93096.99,4975.34,98072.33,87133.87,3402,36471.64
2943,overspender,14,94138.55,2361.02,96499.57,85791.08,3402,47180.13
2943,overspender,15,87921.15,3995.92,91917.07,81878.65,3402,57218.55
2943,overspender,16,91697.42,1968.26,93665.68,127610.35,3402,23273.89
2943,overspender,17,86883.86,3576.6,90460.46,80635.03,3402,33099.32
2943,overspender,18,86838.4,4462.38,91300.78,123241.39,3402,1158.71
2943,overspender,19,88937.89,3580.08,92517.97,82391.69,3402,11284.99
2943,overspender,20,92277.15,3643.69,95920.84,85296.98,3402,21908.86
2943,overspender,21,87286.58,1167.85,88454.43,78922.33,3402,31440.96
2943,overspender,22,88714.35,3289.42,92003.77,109084.73,3402,14359.99
2943,overspender,23,92164.31,449.17,92613.48,128598.13,3402,-21624.66
2943,overspender,24,97866.21,307.83,98174.04,87220.71,3402,-10671.32
2944,overspender,1,135460.88,184.77,135645.64,116656.22,7920,49933.42
2944,overspender,2,127117.33,283.52,127400.85,110047.03,7920,67287.24
2944,overspender,3,128563.27,393.52,128956.79,111294.31,7920,84949.73
2944,overspender,4,127891.74,4917.66,132809.4,114382.63,7920,103376.49
2944,overspender,5,136768.24,1637.54,138405.78,118868.8,7920,122913.47
2944,overspender,6,130352.94,1596.62,131949.56,156484.96,7920,98378.07
2944,overspender,7,137406.15,3318.97,140725.12,120728.03,7920,118375.16
2944,overspender,8,132951.74,1941.24,134892.97,116052.87,7920,137215.26
2944,overspender,9,128500.48,3623.95,132124.44,113833.55,7920,155506.15
2944,overspender,10,135002.89,3705.05,138707.94,142773.49,7920,151440.59
2944,overspender,11,129663.35,3989.67,133653.01,139170.41,7920,145923.2
2944,overspender,12,133444.15,2557.51,136001.66,116941.61,7920,164983.25
2944,overspender,13,135499.26,900.52,136399.78,117260.76,7920,184122.28
2944,overspender,14,134400.9,4344.19,138745.09,119140.8,7920,203726.57
2944,overspender,15,138081.61,864.45,138946.06,119301.9,7920,223370.73
2944,overspender,16,143624.62,3878.29,147502.9,126161.24,7920,244712.4
2944,overspender,17,136328.28,2574.05,138902.33,119266.85,7920,264347.88
2944,overspender,18,135655.18,464.94,136120.12,117036.57,7920,283431.43
2944,overspender,19,138061.21,3403.85,141465.06,121321.18,7920,303575.31
2944,overspender,20,138511.03,3021.75,141532.79,121375.47,7920,323732.62
2944,overspender,21,142872.13,4042.96,146915.09,125690.03,7920,344957.68
2944,overspender,22,138692.93,4660.75,143353.68,171233.94,7920,317077.42
2944,overspender,23,136257.97,4113.82,140371.79,161756.88,7920,295692.32
2944,overspender,24,150395.94,3824.07,154220.02,131545.81,7920,318366.54
2945,stable,1,115866.9,1797.67,117664.57,68926.74,6740,59009.83
2945,stable,2,116408.68,1730.28,118138.96,69177.46,6740,107971.33
2945,stable,3,121163.71,893.73,122057.44,71248.41,6740,158780.36
2945,stable,4,120130.0,520.25,120650.26,70504.7,6740,208925.91
2945,stable,5,114704.54,3603.82,118308.36,69266.99,6740,257967.28
2945,stable,6,120073.73,2123.73,122197.46,71322.41,6740,308842.33
2945,stable,7,117540.06,694.57,118234.62,69228.02,6740,357848.94
2945,stable,8,120339.14,2767.13,123106.27,71802.72,6740,409152.48
2945,stable,9,120790.94,3138.2,123929.13,72237.62,6740,460844.0
2945,stable,10,119513.78,396.35,119910.14,107109.04,6740,473645.1
2945,stable,11,118867.39,4594.3,123461.69,106601.38,6740,490505.41
2945,stable,12,118942.24,3914.02,122856.26,71670.59,6740,541691.08
2945,stable,13,126785.63,4435.12,131220.75,76091.3,6740,596820.53
2945,stable,14,118188.34,1344.62,119532.96,69914.2,6740,646439.29
2945,stable,15,121887.13,3178.81,125065.94,72838.43,6740,698666.8
2945,stable,16,126421.32,4367.71,130789.03,75863.13,6740,753592.7
2945,stable,17,121444.01,448.77,121892.78,108645.61,6740,766839.86
2945,stable,18,128383.47,663.04,129046.51,74942.19,6740,820944.18
2945,stable,19,121670.63,2408.91,124079.54,72317.11,6740,872706.61
2945,stable,20,118251.65,2189.79,120441.44,70394.34,6740,922753.71
2945,stable,21,119676.91,2319.02,121995.93,71215.9,6740,973533.74
2945,stable,22,122624.18,2085.59,124709.77,110286.6,6740,987956.91
2945,stable,23,127379.8,233.45,127613.25,96663.75,6740,1018906.41
2945,stable,24,127770.74,4930.68,132701.42,76873.85,6740,1074733.99
2946,stable,1,116332.82,304.11,116636.93,69877.31,2759,69004.62
2946,stable,2,105447.6,676.93,106124.53,63827.99,2759,111301.16
2946,stable,3,109092.36,1820.05,110912.42,66583.16,2759,155630.41
2946,stable,4,109340.06,4308.67,113648.73,68157.77,2759,201121.38
2946,stable,5,109878.38,599.56,110477.94,66333.15,2759,245266.18
2946,stable,6,113590.73,230.3,113821.03,112953.23,2759,246133.98
2946,stable,7,107624.29,4668.59,112292.88,67377.54,2759,291049.32
2946,stable,8,114255.31,2656.48,116911.79,70035.48,2759,337925.63
2946,stable,9,110872.75,1399.37,112272.12,67365.6,2759,382832.15
2946,stable,10,109399.25,598.94,109998.2,90968.85,2759,401861.49
2946,stable,11,114353.93,3409.13,117763.06,95171.49,2759,424453.05
2946,stable,12,119094.92,3430.06,122524.98,73265.57,2759,473712.46
2946,stable,13,116042.39,3830.62,119873.01,71739.5,2759,521845.97
2946,stable,14,117282.03,1258.46,118540.49,70972.71,2759,569413.75
2946,stable,15,117439.88,398.48,117838.35,105375.28,2759,581876.82
2946,stable,16,117916.93,584.05,118500.98,70949.97,2759,629427.83
2946,stable,17,120591.09,2626.89,123217.97,73664.35,2759,678981.45
2946,stable,18,119433.66,3265.07,122698.73,73365.56,2759,728314.63
2946,stable,19,115266.86,4622.67,119889.54,71749.01,2759,776455.15
2946,stable,20,114118.02,3218.52,117336.55,70279.9,2759,823511.79
2946,stable,21,121005.0,3217.61,124222.61,74242.47,2759,873491.94
2946,stable,22,115658.11,907.54,116565.64,96750.4,2759,893307.19
2946,stable,23,118214.63,1269.76,119484.39,98439.7,2759,914351.87
2946,stable,24,119426.83,1920.46,121347.29,72587.87,2759,963111.29
2947,stable,1,49401.68,4448.5,53850.18,39606.46,6032,54807.72
2947,stable,2,47722.8,3148.3,50871.11,37749.07,6032,67929.76
2947,stable,3,46982.5,4534.68,51517.18,38151.88,6032,81295.06
2947,stable,4,50988.1,36.12,51024.21,37844.53,6032,94474.74
2947,stable,5,47059.94,4698.6,51758.54,38302.36,6032,107930.92
2947,stable,6,50985.64,814.88,51800.52,38328.54,6032,121402.9
2947,stable,7,49550.18,2649.7,52199.88,64274.09,6032,109328.69
2947,stable,8,48696.46,2922.21,51618.67,38215.16,6032,122732.2
2947,stable,9,51103.76,961.32,52065.08,38493.49,6032,136303.8
2947,stable,10,49879.2,4439.59,54318.79,54145.54,6032,136477.05
2947,stable,11,49014.19,2059.06,51073.25,48680.73,6032,138869.58
2947,stable,12,50075.65,4047.92,54123.57,39776.91,6032,153216.24
2947,stable,13,52123.64,3466.64,55590.27,40691.37,6032,168115.14
2947,stable,14,52381.13,2508.74,54889.87,64331.7,6032,158673.31
2947,stable,15,52092.1,3804.76,55896.85,40882.52,6032,173687.64
2947,stable,16,49983.04,4055.24,54038.28,39723.73,6032,188002.19
2947,stable,17,50250.48,2931.22,53181.69,39189.67,6032,201994.21
2947,stable,18,50371.18,78.29,50449.47,37486.19,6032,214957.49
2947,stable,19,52568.34,1388.65,53956.99,39673.05,6032,229241.43
2947,stable,20,53259.55,2156.83,55416.38,40582.95,6032,244074.86
2947,stable,21,54341.33,1475.93,55817.27,40832.9,6032,259059.23
2947,stable,22,54279.03,1968.6,56247.63,49611.47,6032,265695.38
2947,stable,23,51972.99,4563.28,56536.27,54747.6,6032,267484.05
2947,stable,24,51669.45,1921.72,53591.17,39444.97,6032,281630.25
2948,debt_heavy,1,56009.56,4195.65,60205.21,59971.59,12428,24186.62
2948,debt_heavy,2,60819.14,1707.08,62526.22,61804.47,12428,24908.37
2948,debt_heavy,3,60084.53,3298.52,63383.05,62481.11,12428,25810.31
2948,debt_heavy,4,58264.17,1150.23,59414.4,59347.09,12428,25877.62
