date,month,day,day_of_week,week_of_year,weekend_flag,month_end_flag,payday_flag,holiday_flag,product,channel,region,customer_segment,device_type,promo_exposure_flag,campaign_flag,control_change_flag,transaction_count,avg_txn_value,active_customers,new_accounts,login_failures,otp_failures,chargeback_count,fraud_alerts,manual_review_rate,approval_rate,decline_rate,device_risk_score,fraud_rate,fraud_cases,fraud_loss
2026-02-06,2,6,4,6,0,0,0,0,debit_card,mobile_app,west,premium,android,1,0,0,2508,22.43,1093,24,16,9,1,4,0.0192,0.8731,0.1269,0.5972,0.000496,0,58.34
2026-02-06,2,6,4,6,0,0,0,0,debit_card,mobile_app,west,retail,ios,1,1,0,3945,35.57,1833,32,28,8,7,27,0.0183,0.8622,0.1378,0.4848,0.0007,5,237.0
2026-02-06,2,6,4,6,0,0,0,0,debit_card,web,east,premium,desktop,1,0,0,1407,56.28,887,9,9,5,3,15,0.0162,0.8566,0.1434,0.354,0.000354,3,171.67
2026-02-06,2,6,4,6,0,0,0,0,debit_card,web,east,retail,desktop,1,1,0,1622,93.35,745,20,12,3,1,4,0.016,0.8649,0.1351,0.2914,0.000511,1,59.83
2026-02-06,2,6,4,6,0,0,0,0,debit_card,web,north,premium,desktop,1,0,0,1468,73.65,694,9,22,7,1,10,0.0245,0.8561,0.1439,0.3166,0.00038,0,0.0
2026-02-06,2,6,4,6,0,0,0,0,debit_card,web,north,retail,desktop,1,1,0,1941,60.39,990,22,11,9,1,15,0.0182,0.8434,0.1566,0.3546,0.00052,2,103.95
2026-02-06,2,6,4,6,0,0,0,0,debit_card,web,south,premium,desktop,1,0,0,1429,57.35,435,8,14,5,2,8,0.0124,0.8684,0.1316,0.3611,0.000408,0,0.0
2026-02-06,2,6,4,6,0,0,0,0,debit_card,web,south,retail,desktop,1,1,0,1964,109.91,689,12,13,6,1,8,0.0218,0.85,0.15,0.3345,0.000587,1,107.61
2026-02-06,2,6,4,6,0,0,0,0,debit_card,web,west,premium,desktop,1,0,0,1211,73.26,354,14,15,11,2,12,0.0202,0.8675,0.1325,0.3132,0.000437,2,198.47
2026-02-06,2,6,4,6,0,0,0,0,debit_card,web,west,retail,android,1,1,0,3501,39.81,1164,28,17,11,3,19,0.0182,0.8535,0.1465,0.5468,0.000636,3,153.33
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,branch,east,premium,desktop,0,0,0,452,60.34,184,10,10,4,2,2,0.0242,0.854,0.146,0.268,0.000354,0,0.0
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,branch,east,retail,desktop,0,0,0,629,67.66,255,27,13,4,2,5,0.0179,0.8578,0.1422,0.3102,0.000521,0,0.0
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,branch,north,premium,desktop,0,0,0,392,49.21,206,12,4,8,0,5,0.0241,0.8567,0.1433,0.2937,0.000378,1,79.98
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,branch,north,retail,desktop,0,0,0,675,50.25,232,23,7,10,2,3,0.0209,0.8747,0.1253,0.2619,0.000574,0,3.33
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,branch,south,premium,desktop,0,0,0,466,106.95,274,8,6,3,2,1,0.0214,0.8429,0.1571,0.2686,0.00042,0,0.0
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,branch,south,retail,desktop,0,0,0,695,59.42,247,20,9,6,1,1,0.0185,0.8504,0.1496,0.1956,0.000595,0,32.18
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,branch,west,premium,desktop,0,0,0,559,59.34,290,14,12,9,1,6,0.0155,0.8583,0.1417,0.2802,0.00045,1,50.07
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,branch,west,retail,desktop,0,0,0,711,69.81,237,16,9,5,0,2,0.0147,0.8546,0.1454,0.2568,0.000586,0,12.72
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,mobile_app,east,premium,android,1,0,0,2161,30.75,1075,12,27,10,2,18,0.0172,0.849,0.151,0.637,0.000639,1,25.67
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,mobile_app,east,retail,ios,1,1,0,2871,53.82,1069,23,30,21,2,21,0.0187,0.8652,0.1348,0.4411,0.000901,1,0.0
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,mobile_app,north,premium,ios,1,0,0,1821,54.01,918,14,27,11,1,19,0.0148,0.8656,0.1344,0.4411,0.000641,1,84.11
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,mobile_app,north,retail,ios,1,1,0,3191,92.57,1507,27,20,12,6,13,0.0142,0.8762,0.1238,0.4217,0.000908,2,253.76
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,mobile_app,south,premium,ios,1,0,0,1699,60.46,983,10,19,11,2,20,0.0197,0.8411,0.1589,0.4261,0.000722,3,157.75
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,mobile_app,south,retail,android,1,1,0,2502,43.53,1493,40,21,8,0,12,0.0212,0.8651,0.1349,0.6359,0.000985,2,141.2
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,mobile_app,west,premium,android,1,0,0,1980,50.16,1097,19,21,6,3,19,0.0205,0.8409,0.1591,0.6285,0.000735,2,111.63
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,mobile_app,west,retail,android,1,1,0,3366,69.35,1222,30,18,10,2,18,0.0182,0.8319,0.1681,0.618,0.001018,4,252.73
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,web,east,premium,ios,1,0,0,1758,56.58,1167,10,7,10,3,9,0.0161,0.8609,0.1391,0.322,0.000538,2,91.78
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,web,east,retail,desktop,1,1,0,1785,68.1,717,18,14,8,0,13,0.0217,0.868,0.132,0.3829,0.000711,3,218.04
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,web,north,premium,desktop,1,0,0,1309,84.31,471,6,9,6,0,4,0.0222,0.8562,0.1438,0.3262,0.000553,1,62.16
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,web,north,retail,desktop,1,1,0,1626,44.6,818,25,12,5,4,13,0.0164,0.8634,0.1366,0.2684,0.000785,2,95.11
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,web,south,premium,desktop,1,0,0,1275,66.54,472,13,9,7,1,7,0.0153,0.8539,0.1461,0.359,0.0006,1,25.68
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,web,south,retail,desktop,1,1,0,1397,52.74,545,25,15,4,3,10,0.0205,0.8854,0.1146,0.357,0.000831,1,94.32
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,web,west,premium,android,1,0,0,1707,69.45,507,11,13,8,1,6,0.0175,0.8539,0.1461,0.515,0.00063,0,0.0
2026-02-06,2,6,4,6,0,0,0,0,digital_wallet,web,west,retail,desktop,1,1,0,1874,51.16,693,20,20,5,2,14,0.0199,0.853,0.147,0.3266,0.000857,2,126.64
2026-02-07,2,7,5,6,1,0,0,0,credit_card,branch,east,premium,desktop,0,0,0,592,71.42,272,18,12,5,2,7,0.0184,0.8335,0.1665,0.2721,0.000337,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,credit_card,branch,east,retail,desktop,0,0,0,811,69.02,254,37,15,5,0,8,0.0206,0.8491,0.1509,0.2318,0.000479,1,165.73
2026-02-07,2,7,5,6,1,0,0,0,credit_card,branch,north,premium,desktop,0,0,0,560,50.82,321,20,4,3,3,2,0.0174,0.852,0.148,0.2672,0.000332,0,51.78
2026-02-07,2,7,5,6,1,0,0,0,credit_card,branch,north,retail,desktop,0,0,0,829,69.78,356,27,10,5,2,5,0.0171,0.8252,0.1748,0.2164,0.0005,1,107.91
2026-02-07,2,7,5,6,1,0,0,0,credit_card,branch,south,premium,desktop,0,0,0,528,45.03,189,16,14,3,0,7,0.0231,0.8735,0.1265,0.2657,0.000373,0,19.27
2026-02-07,2,7,5,6,1,0,0,0,credit_card,branch,south,retail,desktop,0,0,0,916,94.06,483,24,12,2,1,9,0.0182,0.8483,0.1517,0.1898,0.000538,1,110.58
2026-02-07,2,7,5,6,1,0,0,0,credit_card,branch,west,premium,desktop,0,0,0,758,77.74,254,16,14,5,3,7,0.0254,0.847,0.153,0.2065,0.000404,0,24.16
2026-02-07,2,7,5,6,1,0,0,0,credit_card,branch,west,retail,desktop,0,0,0,877,151.96,270,30,8,4,0,5,0.012,0.8462,0.1538,0.2385,0.000544,0,19.52
2026-02-07,2,7,5,6,1,0,0,0,credit_card,mobile_app,east,premium,ios,1,0,0,2550,49.16,1205,23,26,14,0,14,0.0221,0.8413,0.1587,0.3792,0.000547,1,23.68
2026-02-07,2,7,5,6,1,0,0,0,credit_card,mobile_app,east,retail,ios,1,1,0,3468,119.62,2173,54,28,12,3,24,0.018,0.8476,0.1524,0.374,0.00081,3,483.79
2026-02-07,2,7,5,6,1,0,0,0,credit_card,mobile_app,north,premium,ios,1,0,0,2333,63.2,1188,27,24,9,0,18,0.0231,0.8493,0.1507,0.4145,0.000554,2,173.46
2026-02-07,2,7,5,6,1,0,0,0,credit_card,mobile_app,north,retail,android,1,1,0,3653,74.37,1402,50,24,4,7,15,0.0177,0.8479,0.1521,0.5595,0.00082,1,140.87
2026-02-07,2,7,5,6,1,0,0,0,credit_card,mobile_app,south,premium,android,1,0,0,2538,87.96,1247,32,18,11,0,13,0.0189,0.8553,0.1447,0.6205,0.000624,2,255.72
2026-02-07,2,7,5,6,1,0,0,0,credit_card,mobile_app,south,retail,android,1,1,0,3882,78.26,1847,33,24,11,1,17,0.0169,0.8377,0.1623,0.6078,0.000877,3,350.54
2026-02-07,2,7,5,6,1,0,0,0,credit_card,mobile_app,west,premium,android,1,0,0,2801,42.42,1531,23,24,5,0,19,0.0181,0.8503,0.1497,0.5956,0.000642,2,36.15
2026-02-07,2,7,5,6,1,0,0,0,credit_card,mobile_app,west,retail,ios,1,1,0,4047,55.21,1297,39,22,16,7,14,0.0228,0.8336,0.1664,0.4844,0.000915,3,229.91
2026-02-07,2,7,5,6,1,0,0,0,credit_card,web,east,premium,ios,1,0,0,2172,60.48,991,22,14,8,1,6,0.0138,0.837,0.163,0.3043,0.000459,2,229.6
2026-02-07,2,7,5,6,1,0,0,0,credit_card,web,east,retail,ios,1,1,0,3076,69.02,1993,29,17,10,2,26,0.0185,0.8456,0.1544,0.2839,0.000702,4,382.31
2026-02-07,2,7,5,6,1,0,0,0,credit_card,web,north,premium,desktop,1,0,0,1567,125.41,485,17,20,8,1,5,0.0214,0.8503,0.1497,0.3033,0.000522,1,79.88
2026-02-07,2,7,5,6,1,0,0,0,credit_card,web,north,retail,ios,1,1,0,2607,96.07,820,37,23,3,3,14,0.0184,0.8612,0.1388,0.3337,0.000679,2,304.47
2026-02-07,2,7,5,6,1,0,0,0,credit_card,web,south,premium,desktop,1,0,0,1238,138.94,582,19,22,7,5,10,0.0257,0.8548,0.1452,0.3462,0.000567,1,178.91
2026-02-07,2,7,5,6,1,0,0,0,credit_card,web,south,retail,desktop,1,1,0,2012,52.11,780,35,16,5,2,4,0.0218,0.852,0.148,0.3653,0.000744,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,credit_card,web,west,premium,ios,1,0,0,2103,84.57,1105,10,8,6,3,2,0.0215,0.8465,0.1535,0.3406,0.00057,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,credit_card,web,west,retail,desktop,1,1,0,2445,83.89,1082,33,17,3,2,12,0.023,0.8335,0.1665,0.3556,0.000757,1,68.46
2026-02-07,2,7,5,6,1,0,0,0,debit_card,branch,east,premium,desktop,0,0,0,503,69.81,149,12,16,3,1,6,0.0185,0.8673,0.1327,0.2309,0.000246,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,debit_card,branch,east,retail,desktop,0,0,0,793,123.46,266,29,13,6,1,12,0.0126,0.875,0.125,0.2532,0.000362,1,163.34
2026-02-07,2,7,5,6,1,0,0,0,debit_card,branch,north,premium,desktop,0,0,0,460,48.6,266,9,12,3,2,5,0.0211,0.8577,0.1423,0.2136,0.000271,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,debit_card,branch,north,retail,desktop,0,0,0,705,97.58,358,27,14,9,1,8,0.0311,0.8469,0.1531,0.2716,0.000375,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,debit_card,branch,south,premium,desktop,0,0,0,427,49.61,159,14,7,4,2,2,0.0229,0.8654,0.1346,0.2748,0.000274,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,debit_card,branch,south,retail,desktop,0,0,0,723,69.84,325,28,13,8,5,5,0.0157,0.8578,0.1422,0.2629,0.000414,1,52.44
2026-02-07,2,7,5,6,1,0,0,0,debit_card,branch,west,premium,desktop,0,0,0,515,61.62,178,19,17,2,0,9,0.0207,0.8502,0.1498,0.243,0.000314,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,debit_card,branch,west,retail,desktop,0,0,0,698,79.64,230,24,9,3,0,3,0.0232,0.8468,0.1532,0.236,0.000412,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,debit_card,mobile_app,east,premium,android,1,0,0,2134,70.04,744,24,31,7,3,14,0.0214,0.8323,0.1677,0.6328,0.00043,1,107.36
2026-02-07,2,7,5,6,1,0,0,0,debit_card,mobile_app,east,retail,android,1,1,0,2914,74.79,909,34,25,7,4,16,0.0144,0.8563,0.1437,0.639,0.000623,1,144.34
2026-02-07,2,7,5,6,1,0,0,0,debit_card,mobile_app,north,premium,android,1,0,0,2053,52.13,1277,22,20,16,1,9,0.0189,0.8503,0.1497,0.6261,0.000462,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,debit_card,mobile_app,north,retail,ios,1,1,0,3624,59.18,1506,39,30,12,6,27,0.0222,0.864,0.136,0.4436,0.000645,3,136.08
2026-02-07,2,7,5,6,1,0,0,0,debit_card,mobile_app,south,premium,android,1,0,0,1825,58.27,931,23,21,8,4,4,0.0182,0.8539,0.1461,0.5683,0.000509,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,debit_card,mobile_app,south,retail,android,1,1,0,3046,45.05,1729,33,24,8,6,12,0.0119,0.8289,0.1711,0.6208,0.000684,3,165.38
2026-02-07,2,7,5,6,1,0,0,0,debit_card,mobile_app,west,premium,ios,1,0,0,2277,38.88,709,16,17,14,0,30,0.0146,0.8625,0.1375,0.4479,0.000507,5,261.44
2026-02-07,2,7,5,6,1,0,0,0,debit_card,mobile_app,west,retail,android,1,1,0,3458,50.1,1539,41,31,9,1,16,0.0252,0.8577,0.1423,0.6187,0.000683,3,95.62
2026-02-07,2,7,5,6,1,0,0,0,debit_card,web,east,premium,desktop,1,0,0,956,87.26,411,16,12,6,1,6,0.0101,0.8471,0.1529,0.3464,0.000383,0,30.57
2026-02-07,2,7,5,6,1,0,0,0,debit_card,web,east,retail,desktop,1,1,0,1734,59.54,979,30,16,7,0,14,0.0212,0.8431,0.1569,0.2973,0.000534,3,265.67
2026-02-07,2,7,5,6,1,0,0,0,debit_card,web,north,premium,android,1,0,0,1599,69.99,468,11,12,8,3,9,0.0165,0.8443,0.1557,0.5131,0.000394,1,94.16
2026-02-07,2,7,5,6,1,0,0,0,debit_card,web,north,retail,android,1,1,0,2927,35.27,1896,24,20,7,0,11,0.0188,0.8521,0.1479,0.5202,0.000539,1,0.0
2026-02-07,2,7,5,6,1,0,0,0,debit_card,web,south,premium,desktop,1,0,0,1191,111.17,384,16,11,3,2,2,0.0185,0.8271,0.1729,0.3564,0.000418,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,debit_card,web,south,retail,desktop,1,1,0,1778,92.64,533,22,22,6,2,12,0.0208,0.8522,0.1478,0.3382,0.000573,1,78.56
2026-02-07,2,7,5,6,1,0,0,0,debit_card,web,west,premium,android,1,0,0,1959,52.68,836,11,12,7,1,4,0.0169,0.844,0.156,0.5348,0.000424,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,debit_card,web,west,retail,desktop,1,1,0,2104,36.15,1021,17,13,3,0,2,0.0156,0.858,0.142,0.3465,0.00062,0,55.8
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,branch,east,premium,desktop,0,0,0,505,56.0,162,14,12,5,1,3,0.024,0.8489,0.1511,0.3022,0.000388,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,branch,east,retail,desktop,0,0,0,548,113.86,165,23,14,8,0,12,0.0212,0.8336,0.1664,0.2377,0.000537,1,111.3
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,branch,north,premium,desktop,0,0,0,406,69.5,125,13,16,2,1,3,0.0245,0.8231,0.1769,0.2324,0.000381,0,26.65
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,branch,north,retail,desktop,0,0,0,610,107.3,351,24,14,1,1,3,0.0197,0.8583,0.1417,0.2433,0.000523,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,branch,south,premium,desktop,0,0,0,411,38.61,215,8,13,5,0,4,0.0265,0.8494,0.1506,0.3152,0.000423,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,branch,south,retail,desktop,0,0,0,594,83.31,206,21,9,4,2,2,0.0251,0.863,0.137,0.204,0.000613,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,branch,west,premium,desktop,0,0,0,430,58.07,158,9,10,7,2,2,0.0238,0.8588,0.1412,0.228,0.000455,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,branch,west,retail,desktop,0,0,0,600,42.73,209,23,17,5,3,3,0.0264,0.8444,0.1556,0.2658,0.00066,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,mobile_app,east,premium,android,1,0,0,1756,64.95,593,20,23,14,3,18,0.0204,0.8775,0.1225,0.5975,0.000639,3,176.03
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,mobile_app,east,retail,android,1,1,0,2949,99.81,927,27,27,6,3,24,0.0227,0.8718,0.1282,0.5984,0.000863,4,545.18
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,mobile_app,north,premium,android,1,0,0,1627,93.9,619,6,18,11,3,17,0.0223,0.8588,0.1412,0.5895,0.000655,2,197.28
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,mobile_app,north,retail,android,1,1,0,2882,33.37,1027,43,20,10,3,13,0.0177,0.853,0.147,0.6314,0.000899,3,130.6
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,mobile_app,south,premium,ios,1,0,0,1645,40.07,863,17,22,11,1,15,0.015,0.864,0.136,0.3797,0.000717,1,25.59
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,mobile_app,south,retail,android,1,1,0,2541,50.51,1536,33,22,8,6,16,0.0177,0.8494,0.1506,0.6057,0.000982,3,222.2
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,mobile_app,west,premium,ios,1,0,0,1560,47.8,463,19,26,10,6,13,0.015,0.8635,0.1365,0.4725,0.000745,0,72.26
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,mobile_app,west,retail,android,1,1,0,3329,48.72,1731,27,25,10,5,14,0.0135,0.8483,0.1517,0.6167,0.001004,1,41.52
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,web,east,premium,desktop,1,0,0,967,41.5,468,15,20,10,2,7,0.0192,0.837,0.163,0.3383,0.000543,1,68.47
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,web,east,retail,desktop,1,1,0,1529,66.4,891,16,14,4,1,12,0.0301,0.8662,0.1338,0.3974,0.000773,1,75.35
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,web,north,premium,ios,1,0,0,1409,78.45,465,12,14,8,1,5,0.0201,0.8396,0.1604,0.2978,0.000567,0,27.63
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,web,north,retail,desktop,1,1,0,1438,74.6,649,23,18,11,1,16,0.0209,0.853,0.147,0.3232,0.000792,2,139.93
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,web,south,premium,desktop,1,0,0,947,76.07,310,12,13,6,2,4,0.0221,0.8423,0.1577,0.3042,0.000618,0,29.91
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,web,south,retail,desktop,1,1,0,1316,41.37,458,25,23,9,1,16,0.0174,0.8567,0.1433,0.3222,0.000853,3,137.0
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,web,west,premium,desktop,1,0,0,994,52.09,380,23,8,9,2,4,0.0189,0.8491,0.1509,0.3557,0.000599,0,0.0
2026-02-07,2,7,5,6,1,0,0,0,digital_wallet,web,west,retail,ios,1,1,0,1631,60.57,693,25,20,8,3,13,0.0232,0.8457,0.1543,0.3058,0.000877,0,20.88
2026-02-08,2,8,6,6,1,0,0,0,credit_card,branch,east,premium,desktop,0,0,0,693,66.6,221,9,6,6,0,1,0.0167,0.8528,0.1472,0.2467,0.000332,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,credit_card,branch,east,retail,desktop,0,0,0,778,99.61,406,41,13,4,3,3,0.0173,0.8381,0.1619,0.2997,0.000475,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,credit_card,branch,north,premium,desktop,0,0,0,536,65.19,338,14,10,3,1,5,0.0187,0.8587,0.1413,0.2632,0.00035,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,credit_card,branch,north,retail,desktop,0,0,0,939,96.96,447,36,13,4,3,13,0.02,0.8507,0.1493,0.2504,0.000472,2,247.11
2026-02-08,2,8,6,6,1,0,0,0,credit_card,branch,south,premium,desktop,0,0,0,691,105.03,252,14,15,4,1,9,0.0145,0.8458,0.1542,0.2724,0.00038,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,credit_card,branch,south,retail,desktop,0,0,0,792,50.05,312,37,16,3,4,4,0.0139,0.8546,0.1454,0.3077,0.000522,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,credit_card,branch,west,premium,desktop,0,0,0,604,76.05,306,13,18,8,1,8,0.0147,0.8571,0.1429,0.2132,0.000394,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,credit_card,branch,west,retail,desktop,0,0,0,920,42.08,335,27,13,5,0,8,0.0161,0.8448,0.1552,0.2664,0.000538,1,95.37
2026-02-08,2,8,6,6,1,0,0,0,credit_card,mobile_app,east,premium,ios,1,0,0,2460,63.57,776,17,26,12,2,11,0.0181,0.8489,0.1511,0.4523,0.000558,1,53.26
2026-02-08,2,8,6,6,1,0,0,0,credit_card,mobile_app,east,retail,android,1,1,0,3706,64.1,1387,36,22,4,1,18,0.022,0.8412,0.1588,0.6331,0.000785,2,181.88
2026-02-08,2,8,6,6,1,0,0,0,credit_card,mobile_app,north,premium,android,1,0,0,2644,42.97,907,23,22,9,4,8,0.0126,0.845,0.155,0.5863,0.00059,1,11.51
2026-02-08,2,8,6,6,1,0,0,0,credit_card,mobile_app,north,retail,android,1,1,0,3709,44.61,1147,50,25,13,1,25,0.02,0.8406,0.1594,0.612,0.000864,4,253.0
2026-02-08,2,8,6,6,1,0,0,0,credit_card,mobile_app,south,premium,ios,1,0,0,2356,47.73,1354,21,31,10,4,7,0.0218,0.8407,0.1593,0.3961,0.00061,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,credit_card,mobile_app,south,retail,android,1,1,0,3790,88.61,1701,51,23,8,6,14,0.0217,0.8611,0.1389,0.6231,0.000902,1,125.41
2026-02-08,2,8,6,6,1,0,0,0,credit_card,mobile_app,west,premium,android,1,0,0,3269,58.89,2078,21,13,7,2,21,0.0213,0.8431,0.1569,0.6285,0.000611,3,239.17
2026-02-08,2,8,6,6,1,0,0,0,credit_card,mobile_app,west,retail,ios,1,1,0,4185,56.35,2501,41,30,5,2,25,0.0246,0.8523,0.1477,0.4721,0.000889,4,342.19
2026-02-08,2,8,6,6,1,0,0,0,credit_card,web,east,premium,desktop,1,0,0,1529,56.53,647,21,16,7,1,3,0.0183,0.842,0.158,0.3243,0.000482,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,credit_card,web,east,retail,desktop,1,1,0,2371,91.09,1111,32,17,5,3,11,0.022,0.8591,0.1409,0.3571,0.000694,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,credit_card,web,north,premium,desktop,1,0,0,1551,63.65,479,18,15,9,1,12,0.0187,0.8535,0.1465,0.3521,0.000493,2,126.51
2026-02-08,2,8,6,6,1,0,0,0,credit_card,web,north,retail,desktop,1,1,0,2103,102.06,1203,36,18,8,2,6,0.0137,0.8452,0.1548,0.3426,0.000718,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,credit_card,web,south,premium,desktop,1,0,0,1454,33.49,756,14,21,4,0,7,0.0216,0.8566,0.1434,0.3471,0.000554,0,22.04
2026-02-08,2,8,6,6,1,0,0,0,credit_card,web,south,retail,ios,1,1,0,3286,66.53,976,32,16,5,2,3,0.0229,0.8592,0.1408,0.3608,0.000733,0,45.81
2026-02-08,2,8,6,6,1,0,0,0,credit_card,web,west,premium,desktop,1,0,0,1493,87.53,858,12,20,5,2,8,0.0143,0.8537,0.1463,0.3373,0.000546,1,132.04
2026-02-08,2,8,6,6,1,0,0,0,credit_card,web,west,retail,android,1,1,0,3775,48.83,1528,32,21,12,1,16,0.0215,0.8498,0.1502,0.5047,0.000746,1,114.43
2026-02-08,2,8,6,6,1,0,0,0,debit_card,branch,east,premium,desktop,0,0,0,451,102.69,186,13,14,7,0,5,0.0214,0.8634,0.1366,0.2072,0.000249,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,debit_card,branch,east,retail,desktop,0,0,0,808,24.32,447,20,15,2,2,9,0.0229,0.8364,0.1636,0.2462,0.000379,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,debit_card,branch,north,premium,desktop,0,0,0,493,39.5,274,14,9,4,1,7,0.0226,0.856,0.144,0.2521,0.000272,1,24.13
2026-02-08,2,8,6,6,1,0,0,0,debit_card,branch,north,retail,desktop,0,0,0,752,80.78,279,23,13,4,0,3,0.0198,0.8464,0.1536,0.2551,0.000379,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,debit_card,branch,south,premium,desktop,0,0,0,577,38.75,231,16,10,9,2,2,0.0202,0.8385,0.1615,0.307,0.000299,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,debit_card,branch,south,retail,desktop,0,0,0,746,62.63,336,31,16,10,0,5,0.0256,0.8619,0.1381,0.2495,0.000412,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,debit_card,branch,west,premium,desktop,0,0,0,518,120.46,248,6,11,3,2,10,0.0154,0.8502,0.1498,0.2191,0.00031,1,92.36
2026-02-08,2,8,6,6,1,0,0,0,debit_card,branch,west,retail,desktop,0,0,0,728,101.49,248,21,10,3,1,6,0.017,0.8457,0.1543,0.2943,0.000428,1,76.68
2026-02-08,2,8,6,6,1,0,0,0,debit_card,mobile_app,east,premium,android,1,0,0,1853,26.91,1216,19,24,16,1,14,0.0218,0.8435,0.1565,0.6433,0.000423,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,debit_card,mobile_app,east,retail,ios,1,1,0,3089,65.82,1182,34,28,11,3,10,0.0191,0.8506,0.1494,0.4839,0.000613,0,0.0
2026-02-08,2,8,6,6,1,0,0,0,debit_card,mobile_app,north,premium,ios,1,0,0,1953,51.5,879,20,29,14,1,19,0.021,0.8585,0.1415,0.373,0.000436,1,5.37
2026-02-08,2,8,6,6,1,0,0,0,debit_card,mobile_app,north,retail,android,1,1,0,3069,33.96,1334,39,23,12,2,18,0.0185,0.8435,0.1565,0.6181,0.000659,1,19.22
2026-02-08,2,8,6,6,1,0,0,0,debit_card,mobile_app,south,premium,ios,1,0,0,2081,68.15,839,27,27,10,3,6,0.0156,0.8526,0.1474,0.4541,0.000495,0,32.66
